amount,wallet_age_days,daily_txn_count,kyc_status,unusual_time,email_valid,device_new,geo_mismatch,network_flag,label
356,350,12,0,0,0,0,0,1,1
42101,906,10,1,0,0,0,0,1,1
625,851,5,1,1,0,0,0,1,0
1552,495,4,1,1,1,0,1,1,0
1530,660,12,1,1,1,0,0,1,1
8716,1282,9,0,1,0,1,0,1,1
6549,317,12,0,0,0,0,1,1,1
399,717,6,1,0,0,0,1,1,0
7815,757,11,0,0,1,0,1,1,1
184,1417,12,1,0,0,0,1,1,1
758,1433,1,0,0,1,0,0,1,0
1968,1323,8,0,0,0,0,0,1,1
6615,638,7,0,1,0,1,0,1,1
3872,1090,4,0,1,0,0,1,1,1
1279,238,6,1,1,0,1,0,1,1
40043,1060,4,0,0,0,1,1,1,1
1252,526,4,0,1,0,0,0,1,1
37707,110,1,1,0,1,1,0,1,0
75981,961,8,0,0,1,0,0,1,1
63113,370,11,1,0,0,1,0,1,1
5774,218,12,1,1,1,1,0,1,0
4603,515,9,0,0,0,0,0,1,1
50554,1325,12,0,1,1,1,0,1,1
1386,712,12,0,0,1,1,1,1,1
2719,1345,2,0,1,0,1,0,1,1
32969,273,5,1,0,0,0,1,1,0
860,618,4,1,0,1,1,0,1,0
1979,1301,7,0,0,0,1,1,1,1
126,1386,9,0,1,1,1,1,1,1
2201,379,8,0,0,0,0,1,1,1
1524,589,7,0,1,1,1,1,1,1
87757,1081,3,1,1,1,0,1,1,0
5554,1279,6,1,1,0,0,1,1,0
467,990,10,1,1,1,1,0,1,0
290,125,6,0,0,1,0,0,1,0
1730,303,4,1,1,0,0,0,1,0
41829,48,9,1,0,0,0,0,1,1
97530,379,8,0,1,0,0,1,1,1
8639,170,1,1,0,1,1,0,1,0
12057,1335,9,1,0,1,1,1,1,0
6885,142,9,0,0,0,1,1,1,1
1676,260,10,1,1,1,0,0,1,0
1134,294,10,1,0,1,0,1,1,0
5736,669,4,0,0,1,1,1,1,1
2526,404,9,0,0,1,1,0,1,1
21391,213,10,0,1,1,0,0,1,1
62040,1056,2,1,1,1,1,1,1,1
18757,363,8,0,1,1,0,0,1,0
38389,786,5,1,0,0,0,0,1,0
67792,212,4,0,0,1,1,0,1,1
7088,885,2,0,0,0,1,1,1,1
51496,717,2,1,0,1,0,1,1,0
5206,1417,7,0,0,1,1,1,1,1
85755,865,6,0,0,1,1,1,1,1
7365,706,7,0,0,0,0,1,1,1
34590,1378,6,0,0,1,0,1,1,1
73400,793,8,0,0,0,0,0,1,1
73410,1152,12,0,1,0,1,1,1,1
8811,848,10,1,1,0,0,1,1,1
63063,925,7,1,1,0,0,1,1,1
416,105,9,1,1,1,0,1,1,0
14315,512,5,0,0,0,0,1,1,1
7593,1102,3,1,1,1,0,0,1,0
1862,1345,4,1,0,1,0,1,1,0
79500,1397,2,1,0,1,1,0,1,1
8723,609,12,1,1,1,1,1,1,1
3077,28,4,0,1,0,1,1,1,1
75806,846,6,1,1,1,1,0,1,0
799,1087,11,0,0,1,1,0,1,1
31761,845,12,1,0,1,0,0,1,0
17729,1391,8,1,1,0,0,1,1,0
2684,758,5,0,0,1,1,1,1,1
1080,342,11,0,0,0,1,1,1,1
946,360,3,1,0,1,1,1,1,0
8937,1296,7,0,0,1,0,1,1,0
92986,1485,3,0,1,1,1,0,1,1
42531,82,10,0,0,0,1,0,1,1
1511,1159,7,1,1,1,1,1,1,1
4964,578,12,1,1,0,0,1,1,1
58393,313,1,0,1,1,0,0,1,1
5414,1190,7,0,0,0,0,0,1,0
3932,336,6,1,0,1,0,1,1,0
2411,1016,1,0,0,0,1,1,1,1
1565,368,8,1,0,1,1,1,1,1
532,659,3,1,0,0,0,1,1,0
34813,951,9,1,1,1,1,1,1,1
5664,524,11,1,1,0,1,1,1,1
12237,577,11,1,0,1,1,0,1,0
80803,868,3,1,0,0,1,0,1,1
1433,364,3,1,0,0,0,0,1,0
9462,1429,11,0,0,1,1,0,1,1
9148,810,11,0,1,1,1,0,1,1
243,995,5,0,1,0,1,0,1,1
6296,823,1,1,0,0,1,1,1,1
7084,308,8,0,0,0,1,1,1,1
56522,1308,7,1,1,0,1,1,1,1
92213,745,4,0,1,1,1,1,1,1
49753,1071,4,1,1,0,0,0,1,0
7599,422,11,0,1,1,1,1,1,1
5407,1354,6,1,0,0,0,1,1,0
1489,1383,4,1,0,0,1,0,1,1
90447,1214,5,1,1,1,1,0,1,0
6512,1059,5,1,0,1,1,0,1,0
89558,761,8,0,0,1,1,0,1,1
680,312,5,0,1,1,1,1,1,1
67725,1285,12,0,0,0,0,1,1,1
394,1290,9,0,1,1,0,0,1,1
4070,1019,1,1,1,1,1,0,1,0
46830,811,12,1,0,0,1,1,1,1
92177,1433,12,1,0,1,0,1,1,1
5853,697,5,0,1,1,0,1,1,1
76769,814,4,1,1,0,1,0,1,1
1906,79,10,0,1,0,0,1,1,1
39225,559,4,0,1,0,1,1,1,1
523,462,3,0,0,0,1,1,1,1
2415,245,6,0,1,0,1,0,1,1
592,594,9,0,0,0,1,0,1,1
78833,1328,2,0,1,0,0,0,1,1
1725,640,1,1,1,0,0,0,1,1
725,306,1,1,1,1,1,0,1,0
1157,332,2,0,0,0,0,1,1,1
5308,63,10,1,0,1,1,1,1,1
5397,1221,7,1,0,0,0,1,1,0
6298,1037,10,0,1,0,0,0,1,1
561,1093,5,1,1,0,1,0,1,0
31501,697,1,0,1,0,0,0,1,1
4522,736,3,0,0,0,0,0,1,0
3114,1324,1,0,0,0,1,0,1,1
1354,378,10,1,1,1,0,0,1,0
4717,943,9,1,1,1,1,1,1,1
1909,101,5,0,1,0,0,0,1,1
8148,149,10,1,1,0,0,1,1,1
1231,1440,8,0,1,0,0,1,1,1
1651,1171,8,1,1,0,1,1,1,1
21923,427,10,0,0,0,0,1,1,1
91716,1165,6,1,0,1,0,0,1,0
40977,868,9,1,1,1,0,1,1,1
1612,1377,6,0,1,0,1,1,1,1
7652,823,5,0,1,0,0,0,1,1
1293,337,1,1,1,0,1,0,1,0
4390,1318,6,1,1,1,1,0,1,0
54822,1030,10,1,1,1,0,1,1,1
223,502,6,1,1,0,1,0,1,0
94976,726,11,1,1,1,0,1,1,1
9416,1211,8,1,0,1,0,1,1,0
5117,3,7,0,0,1,1,1,1,1
1422,745,10,1,1,1,1,1,1,1
5284,899,1,1,1,1,0,0,1,0
969,701,12,0,0,0,0,0,1,1
1183,905,10,1,0,0,1,0,1,1
4999,396,12,1,1,0,1,0,1,1
9778,1097,3,1,0,0,1,0,1,0
770,426,10,0,0,1,0,0,1,1
1256,928,8,1,1,0,0,1,1,0
3841,1442,1,0,0,1,0,1,1,0
6544,1446,11,0,1,0,1,0,1,1
1849,888,7,1,0,1,0,0,1,0
65987,1490,1,1,1,0,1,0,1,1
3336,372,4,0,0,1,1,0,1,0
1312,587,7,0,1,1,0,1,1,1
97056,501,9,1,1,1,1,0,1,1
583,776,8,0,1,1,0,0,1,0
1190,79,2,0,1,0,1,1,1,1
83111,300,6,1,1,1,1,0,1,0
98315,1202,1,1,0,1,1,1,1,0
83902,1356,6,0,0,0,0,0,1,1
163,721,5,1,1,1,1,1,1,1
68049,738,9,0,0,0,1,1,1,1
6456,668,11,1,0,1,0,1,1,0
49909,148,4,0,1,0,1,0,1,1
7945,1206,7,1,0,0,0,0,1,0
452,736,4,0,0,0,0,1,1,1
18439,1157,5,1,0,0,0,0,1,0
37128,328,8,1,0,0,1,0,1,0
1730,332,11,1,1,0,1,1,1,1
1604,1426,2,0,0,1,1,0,1,0
1028,1315,2,1,0,1,0,1,1,0
6162,1412,7,0,0,1,0,0,1,0
1120,1447,3,0,0,0,0,1,1,1
14074,1353,3,0,0,0,1,1,1,1
4773,659,9,1,0,0,1,0,1,0
9655,211,6,1,0,1,0,1,1,0
9601,969,1,0,0,1,1,1,1,1
1152,821,1,0,0,0,0,1,1,1
2840,389,1,0,1,1,1,0,1,0
70511,35,12,1,1,1,0,1,1,1
7654,1276,4,0,0,1,0,0,1,0
2893,174,12,0,1,0,1,0,1,1
8681,506,9,1,1,0,1,1,1,1
79199,239,6,1,1,0,0,1,1,1
8082,376,5,1,1,0,0,0,1,1
1349,758,11,0,1,1,1,1,1,1
16116,281,10,1,0,0,0,0,1,1
55669,538,7,0,1,1,0,0,1,1
71565,273,11,0,0,1,1,0,1,1
8342,216,11,1,0,1,1,1,1,1
193,1439,6,1,1,1,0,1,1,0
9314,659,7,1,0,1,1,1,1,0
6818,693,5,0,0,0,0,0,1,0
3583,1158,10,0,0,1,0,1,1,1
1042,1070,1,1,1,1,0,1,1,0
4690,732,12,0,1,0,0,0,1,1
1642,1373,3,0,0,1,0,0,1,0
7262,1111,11,0,0,0,1,0,1,1
8608,259,3,0,1,1,1,0,1,0
9779,403,11,0,0,1,0,0,1,1
944,941,2,1,1,0,0,1,1,0
7430,793,9,1,0,0,0,0,1,1
562,618,12,1,1,0,1,1,1,1
568,1092,2,0,1,1,0,0,1,0
50537,95,7,1,1,1,1,1,1,1
84193,72,6,0,1,0,0,1,1,1
60451,1131,5,0,0,1,1,0,1,1
70585,266,4,0,1,1,0,1,1,1
883,854,7,0,0,0,0,1,1,1
9860,213,5,0,1,0,1,1,1,1
1551,1230,2,0,1,1,0,1,1,1
149,1435,10,1,1,0,1,1,1,1
44910,858,9,1,0,1,0,0,1,0
8148,1288,4,1,0,0,0,1,1,0
1969,441,3,1,1,0,0,0,1,1
80692,356,12,0,0,0,1,1,1,1
8715,1407,11,0,0,0,0,0,1,1
13496,1454,11,1,1,1,0,0,1,0
9923,1233,8,0,0,0,1,1,1,1
3386,1163,5,1,0,0,0,1,1,1
19471,1250,9,0,1,0,0,0,1,1
80383,107,7,0,0,0,1,1,1,1
23672,709,11,1,0,1,1,0,1,0
63761,1361,5,1,1,0,0,1,1,1
1995,256,5,1,0,1,0,0,1,0
2901,820,2,1,0,0,0,1,1,1
4139,1277,3,0,0,0,0,0,1,0
4452,124,7,0,1,0,0,0,1,1
1750,587,11,0,0,1,0,1,1,1
674,971,3,1,1,0,1,1,1,1
2331,160,9,0,0,0,0,1,1,1
76340,1388,3,1,0,0,1,1,1,1
849,1158,11,0,0,0,0,1,1,1
2546,183,4,0,1,0,0,0,1,1
508,840,2,1,1,1,0,0,1,0
319,979,12,0,0,1,0,1,1,1
44669,273,11,0,0,1,0,0,1,1
13826,270,3,0,0,0,1,0,1,1
594,943,9,0,1,1,0,0,1,1
82087,42,7,0,1,0,1,1,1,1
7241,550,11,1,1,0,0,1,1,1
5206,483,8,1,0,1,1,0,1,0
46823,1316,1,0,0,1,0,1,1,1
7358,1371,1,1,0,1,1,0,1,0
96831,28,11,1,0,1,0,0,1,1
6439,1291,11,0,0,1,0,0,1,0
370,890,6,0,1,0,0,1,1,1
3620,199,3,0,1,0,1,1,1,1
13632,924,4,1,0,1,0,1,1,0
7492,1325,11,1,1,1,0,0,1,1
424,584,12,0,0,0,0,0,1,1
23854,1269,4,0,1,1,1,0,1,1
1204,1323,10,1,0,1,0,0,1,0
643,1318,8,0,0,1,0,1,1,0
7616,290,1,1,1,0,1,1,1,1
4196,1373,12,0,0,1,1,0,1,1
68095,883,10,1,1,1,1,1,1,1
96779,890,12,0,0,1,0,1,1,1
350,554,9,1,0,1,1,0,1,0
1935,627,4,0,0,1,1,1,1,1
264,596,10,1,1,0,1,1,1,1
9810,961,12,0,0,0,1,1,1,1
236,540,3,0,0,1,1,1,1,1
4670,1338,2,1,0,1,0,1,1,0
1379,275,5,0,1,1,0,1,1,1
70582,1300,6,0,1,0,1,1,1,1
9129,1055,12,0,0,0,1,1,1,1
68531,476,7,0,0,1,0,0,1,0
2575,583,11,0,1,0,1,1,1,1
1269,448,2,1,0,0,1,1,1,0
7227,97,11,1,1,0,1,1,1,1
435,298,9,1,0,0,1,1,1,1
4622,1204,1,1,0,1,0,0,1,0
1941,53,12,0,0,1,0,1,1,1
9337,146,8,0,1,0,0,1,1,1
2501,433,1,1,1,1,0,0,1,0
20667,85,10,0,0,1,1,0,1,1
4909,483,11,1,1,0,0,1,1,1
1397,902,8,0,0,1,0,1,1,0
6819,943,9,1,0,0,1,1,1,1
2606,60,3,1,1,1,1,1,1,0
3899,681,10,1,0,0,0,0,1,0
1927,1182,10,1,0,1,1,1,1,1
646,1042,7,0,0,1,0,0,1,1
99295,70,1,0,0,1,0,1,1,1
72146,479,1,0,0,0,1,0,1,1
6370,582,10,1,1,0,0,0,1,1
8984,960,2,0,0,1,0,1,1,0
6600,1416,11,0,0,0,0,1,1,1
1776,247,11,0,1,0,0,1,1,1
11788,542,9,0,1,0,0,1,1,1
74247,25,1,0,0,0,0,0,1,1
8123,385,1,0,0,0,0,0,1,0
60439,1451,9,1,0,1,0,1,1,1
4756,283,7,1,0,0,1,0,1,1
5931,1112,9,0,0,0,0,0,1,1
37887,766,8,0,1,1,0,1,1,1
66218,25,12,0,1,0,0,0,1,1
7244,258,5,1,1,0,1,1,1,1
717,19,8,1,1,0,1,0,1,1
1874,1292,4,1,0,1,0,0,1,0
25211,1393,3,1,0,0,1,0,1,0
3505,542,9,1,0,0,1,1,1,1
1980,1406,7,0,0,1,1,1,1,1
57600,111,10,1,0,1,0,1,1,1
49102,591,12,0,1,1,0,0,1,1
1889,1294,12,1,0,1,0,0,1,0
25820,892,9,1,0,1,0,1,1,0
23647,607,2,0,1,1,0,0,1,0
3942,450,2,1,0,1,0,1,1,0
7179,250,4,1,0,1,0,1,1,0
4002,825,5,1,1,1,0,1,1,0
9281,1355,11,0,1,1,1,1,1,1
14260,687,1,1,1,0,1,0,1,0
9643,373,9,0,0,0,0,1,1,1
31129,145,3,0,1,0,0,0,1,1
83156,1461,5,0,0,0,1,1,1,1
33883,497,7,1,0,1,1,0,1,0
1793,1036,4,0,1,1,1,1,1,1
6517,766,10,0,1,1,1,0,1,1
8754,599,1,1,0,1,1,1,1,0
7135,1268,7,0,0,1,0,1,1,1
86183,967,12,1,0,0,1,1,1,1
64545,1142,3,1,1,1,0,0,1,0
838,1164,3,1,0,1,1,1,1,0
22389,259,9,1,1,1,0,0,1,0
5487,1270,8,0,0,1,1,0,1,0
857,1336,9,0,1,1,1,0,1,1
11147,947,8,1,1,0,0,1,1,0
12881,1276,3,1,0,1,1,0,1,0
76142,1030,7,0,0,0,0,1,1,1
94207,199,5,0,1,0,0,1,1,1
67058,336,10,1,0,0,1,0,1,1
45481,1457,12,1,0,1,1,1,1,1
92820,926,12,0,0,0,1,1,1,1
1968,1413,10,1,1,0,1,0,1,1
7630,12,10,1,0,0,1,0,1,1
95129,1171,5,0,1,0,1,1,1,1
8489,807,1,0,1,0,0,1,1,1
7675,1339,9,0,0,1,1,1,1,1
143,1280,6,0,1,1,0,0,1,0
525,1341,6,1,1,0,1,1,1,1
8096,997,6,0,0,1,1,1,1,1
5761,174,6,1,0,1,0,0,1,0
2798,1280,3,1,1,0,0,0,1,0
1741,965,9,0,1,0,0,1,1,1
697,17,9,0,0,1,0,0,1,1
1185,641,5,1,0,1,1,0,1,0
1830,1262,11,1,1,0,1,0,1,1
7246,692,6,1,1,0,1,1,1,1
71770,119,10,0,0,0,0,1,1,1
64288,1326,12,0,0,1,1,1,1,1
1295,794,4,0,1,1,1,0,1,1
6365,67,1,1,0,0,0,1,1,0
281,362,3,1,0,0,0,1,1,0
41300,644,3,1,1,1,0,1,1,0
1230,700,5,0,1,1,0,0,1,0
1768,1417,3,1,0,1,1,0,1,0
73646,1223,9,1,0,0,1,1,1,1
285,727,2,1,1,0,0,1,1,0
62190,921,5,0,1,0,0,0,1,1
1535,126,7,1,0,0,1,0,1,1
922,351,2,1,1,0,1,0,1,0
6304,1478,6,1,1,0,1,0,1,0
2244,1081,6,0,1,1,1,1,1,1
1630,799,3,1,1,1,0,1,1,0
15855,490,3,1,0,1,1,1,1,0
1164,436,3,0,0,0,0,0,1,1
1287,653,5,1,0,1,1,1,1,0
39852,1020,3,1,1,0,0,1,1,1
2774,1328,3,1,0,1,1,0,1,0
47306,772,10,1,0,0,0,1,1,1
8744,708,11,0,1,1,1,0,1,1
447,143,5,0,1,0,0,1,1,1
30346,1209,8,0,0,0,1,0,1,1
79960,829,7,0,0,1,1,0,1,1
9317,740,2,1,0,1,1,1,1,0
1630,392,11,0,0,0,0,0,1,1
1553,1402,9,1,0,0,1,0,1,0
4795,616,10,0,1,1,0,1,1,1
6001,402,1,0,1,1,1,0,1,0
3990,816,4,0,0,1,0,0,1,0
8490,313,10,0,0,0,0,0,1,1
22200,921,3,1,1,1,0,0,1,0
5104,204,8,1,0,0,1,0,1,1
21072,91,1,0,0,1,0,1,1,0
36501,524,3,0,0,1,0,0,1,1
1858,427,10,1,0,1,1,1,1,0
483,135,9,0,0,0,1,1,1,1
1227,22,4,0,1,1,1,1,1,1
416,1144,10,0,0,1,0,1,1,1
1073,409,9,1,0,1,1,0,1,1
83433,334,10,0,0,1,1,1,1,1
75169,667,4,1,1,1,1,0,1,0
40215,779,6,0,0,0,0,0,1,1
97175,717,12,0,1,0,1,1,1,1
68666,584,10,0,1,0,1,1,1,1
5583,775,12,0,1,0,0,1,1,1
498,978,4,0,1,1,1,1,1,1
1814,1284,5,0,0,1,0,1,1,0
23911,519,2,1,0,1,0,1,1,0
11603,116,9,1,1,0,0,1,1,1
8451,1185,3,0,1,1,1,1,1,1
35079,1403,7,1,0,0,1,0,1,0
90641,419,9,1,1,0,0,1,1,1
5314,1434,2,1,0,0,0,0,1,0
82075,116,4,0,1,0,0,1,1,1
9539,311,5,0,1,0,0,0,1,1
7434,760,6,1,1,0,1,0,1,0
79130,814,9,0,0,1,0,0,1,1
1614,938,11,1,1,1,0,1,1,0
8946,450,8,0,0,0,1,1,1,1
54391,634,5,0,0,1,1,1,1,1
96862,489,11,0,1,1,1,0,1,1
5778,839,6,1,1,0,1,0,1,0
1782,1181,10,1,0,1,0,1,1,1
9851,1337,5,1,1,1,0,0,1,0
5614,93,1,0,1,0,0,0,1,1
877,926,11,0,0,1,0,1,1,1
1068,200,5,0,0,1,0,0,1,1
87735,479,10,1,1,1,0,0,1,0
76033,594,8,0,1,1,1,0,1,1
7730,1056,9,0,0,1,0,0,1,0
303,219,3,1,0,0,1,0,1,1
66363,1283,3,0,1,0,1,1,1,1
86820,535,11,1,1,1,1,0,1,1
81145,621,3,0,1,1,1,0,1,1
30799,827,2,1,0,1,0,0,1,0
60892,611,12,0,0,1,0,0,1,1
9974,999,2,1,1,0,1,1,1,1
3784,1167,8,0,1,1,1,0,1,0
6561,379,12,0,1,1,1,0,1,1
6666,329,10,1,1,0,0,1,1,1
77081,1259,10,0,0,1,0,1,1,1
41007,16,5,0,1,1,0,0,1,1
9029,1225,4,0,0,0,0,1,1,1
5992,466,1,1,0,1,1,0,1,0
289,1244,12,1,1,1,0,0,1,0
1881,121,6,1,0,0,0,1,1,0
527,743,9,0,1,0,1,1,1,1
1804,1253,3,1,0,1,0,0,1,0
4526,254,9,0,1,1,1,0,1,1
2052,46,6,0,1,0,0,1,1,1
1382,611,7,1,1,0,0,1,1,0
838,472,1,0,0,1,1,0,1,1
526,989,8,0,1,1,1,1,1,1
712,447,12,0,1,1,1,0,1,1
2925,927,7,0,0,1,1,1,1,1
5219,840,1,0,1,1,0,0,1,0
7421,993,5,1,1,0,1,0,1,0
9553,324,4,1,1,0,1,1,1,1
998,227,9,1,0,0,0,0,1,0
1005,1134,10,1,1,0,0,0,1,0
71671,251,1,1,0,1,0,0,1,0
5619,474,3,0,0,1,1,1,1,1
327,879,8,1,1,1,0,0,1,0
8543,963,2,0,0,0,0,1,1,1
51460,1194,6,0,0,1,1,1,1,1
90548,1466,6,0,0,0,0,1,1,1
1738,1173,5,0,0,1,1,0,1,0
57676,1418,1,0,0,1,0,0,1,1
7844,169,9,0,0,1,0,1,1,1
5007,887,6,0,1,0,1,1,1,1
5734,486,12,1,1,0,1,1,1,1
1111,486,2,0,1,0,1,1,1,1
1609,86,2,0,0,1,1,1,1,1
422,424,12,1,1,0,1,1,1,1
78437,837,5,1,0,1,0,0,1,0
53869,1335,3,1,0,1,0,0,1,0
7745,1079,4,1,1,0,0,0,1,0
95609,382,8,1,1,0,1,1,1,1
9905,819,3,0,1,1,1,1,1,1
42864,753,5,0,0,1,0,1,1,1
189,1484,8,0,1,0,0,0,1,1
1504,238,10,0,1,1,0,0,1,1
79592,1320,4,0,1,1,0,1,1,1
9721,1445,7,1,1,1,0,1,1,1
6151,1216,5,1,1,1,1,1,1,0
7087,18,8,1,1,1,1,1,1,1
2482,558,3,0,0,0,1,0,1,1
3857,807,4,0,0,1,0,1,1,1
2233,952,7,1,1,0,1,0,1,0
334,636,8,1,0,1,0,1,1,0
4659,1263,5,0,1,0,0,0,1,1
5369,303,7,0,1,1,0,1,1,1
6643,516,11,1,0,1,0,1,1,0
6400,131,11,1,1,0,1,0,1,1
57992,1152,11,0,1,1,1,1,1,1
1097,958,12,0,1,1,1,0,1,1
41868,906,5,1,0,1,0,1,1,0
207,1011,8,1,1,1,0,1,1,1
56069,224,1,0,0,1,0,1,1,1
80105,355,2,1,0,1,0,0,1,0
85630,940,12,1,0,0,1,0,1,1
9300,1315,10,0,0,1,0,1,1,1
2741,921,9,0,0,0,0,0,1,1
17585,1480,1,0,1,0,1,0,1,1
65601,146,6,1,1,1,0,1,1,0
45155,437,7,1,1,1,0,1,1,0
75674,576,12,0,0,0,0,1,1,1
5000,131,8,0,0,1,1,1,1,1
1042,1296,12,0,0,1,0,0,1,1
34589,177,7,1,1,1,1,0,1,0
300,1383,7,1,0,1,1,1,1,1
32938,1427,3,0,1,1,1,1,1,1
12129,1028,3,0,0,1,0,0,1,0
7948,565,7,1,1,0,1,0,1,1
60289,913,7,0,0,0,1,0,1,1
42268,511,12,0,0,0,0,1,1,1
32073,806,1,1,1,0,1,1,1,1
92846,311,5,1,0,1,0,0,1,0
63463,38,5,0,1,0,0,1,1,1
739,367,10,1,1,0,0,1,1,1
5348,1396,9,1,0,1,0,1,1,0
1937,216,1,0,1,1,1,1,1,1
23695,512,9,0,0,1,1,1,1,1
1683,1367,12,0,1,0,1,1,1,1
67040,513,10,1,0,1,0,1,1,1
1310,1052,3,1,0,1,1,0,1,0
1001,77,5,0,0,0,1,1,1,1
243,792,8,1,0,1,1,1,1,0
1535,741,8,1,0,0,0,1,1,0
33230,951,3,0,1,0,0,0,1,1
1113,1053,5,0,0,0,1,1,1,1
4093,1071,8,0,1,0,1,0,1,1
5804,677,9,0,1,1,0,1,1,1
176,552,11,1,0,1,0,0,1,0
53761,365,8,0,1,0,1,1,1,1
5670,40,9,0,0,0,1,1,1,1
17311,1290,7,1,1,0,1,1,1,1
8948,812,11,0,0,1,0,1,1,1
1924,911,8,1,1,0,1,1,1,1
37496,1260,7,1,0,1,1,0,1,0
6213,673,6,0,0,1,0,0,1,0
9168,511,5,1,1,0,0,1,1,0
3813,1141,4,0,0,1,0,0,1,0
6898,1330,9,0,1,1,1,0,1,1
6474,1249,6,0,0,0,1,1,1,1
511,471,8,0,0,1,0,1,1,0
3603,983,8,1,0,1,1,0,1,0
220,804,3,0,1,1,0,0,1,1
79451,936,1,1,0,0,0,1,1,1
3503,721,7,1,0,0,1,0,1,0
63334,96,12,0,0,1,1,0,1,1
2390,438,3,1,0,0,1,0,1,0
83283,207,11,1,0,0,1,1,1,1
9915,1204,5,1,0,0,0,0,1,0
91214,1206,7,0,0,1,1,1,1,1
7295,630,2,0,0,0,1,1,1,1
41944,305,8,0,1,1,1,1,1,1
67823,880,5,0,0,0,0,0,1,1
506,1224,6,1,0,0,0,1,1,1
1217,257,8,1,1,0,0,0,1,0
8795,195,6,1,1,1,1,0,1,0
3917,846,10,1,1,0,1,1,1,1
192,110,12,0,0,1,0,1,1,1
9375,1306,11,0,1,1,0,1,1,1
988,878,11,0,1,0,1,1,1,1
1019,486,5,0,0,1,1,0,1,0
1426,283,9,0,0,1,1,0,1,1
4906,717,4,0,1,1,1,1,1,1
43595,130,11,1,1,1,1,1,1,1
51307,1054,9,0,0,1,0,0,1,1
866,496,6,0,0,1,1,1,1,1
7847,424,2,0,1,0,1,1,1,1
1241,646,6,0,0,0,1,0,1,1
1177,886,4,0,0,0,0,1,1,1
15841,55,6,1,1,1,1,0,1,0
83218,1085,4,0,1,1,1,0,1,1
16107,361,4,1,1,1,1,0,1,0
19452,817,9,0,0,0,0,1,1,1
8018,15,8,0,0,1,1,0,1,1
70869,620,12,0,1,0,0,0,1,1
923,1269,4,0,0,0,0,1,1,1
74696,566,2,0,0,1,1,1,1,1
9901,748,11,1,0,1,1,1,1,1
993,962,11,0,1,1,1,1,1,1
25819,1080,5,0,1,1,1,1,1,1
755,894,12,1,0,1,1,0,1,0
9193,413,11,1,0,0,1,1,1,1
51183,1182,5,1,1,0,0,0,1,0
1739,975,8,1,0,1,0,1,1,0
33014,692,3,1,0,0,0,1,1,0
4197,1188,11,1,1,0,0,1,1,1
1295,39,11,1,1,1,1,0,1,1
61314,824,2,0,1,0,1,1,1,1
6739,108,3,1,0,1,0,1,1,0
607,875,11,0,0,1,0,1,1,1
97956,559,7,1,0,1,1,1,1,1
77554,140,10,0,0,0,1,1,1,1
1092,317,12,0,1,0,1,0,1,1
304,1257,11,0,0,1,1,0,1,1
81680,372,5,1,1,0,1,0,1,1
60247,781,8,1,0,0,1,0,1,1
97704,171,9,1,0,1,1,1,1,1
1131,366,7,1,1,1,0,0,1,0
7236,1008,7,1,1,1,0,0,1,0
1169,399,8,0,1,1,1,1,1,1
4633,1259,8,0,1,0,1,1,1,1
88829,1398,6,1,1,1,1,1,1,1
1709,282,12,1,1,1,0,0,1,1
83807,757,8,1,1,0,0,0,1,0
9591,527,5,0,1,1,1,1,1,1
1572,1297,10,1,1,0,0,1,1,1
91900,35,1,1,1,0,0,1,1,1
7074,539,11,1,1,1,0,1,1,0
978,1190,2,1,1,0,1,0,1,1
320,912,4,0,1,1,1,0,1,0
249,49,10,1,1,0,1,0,1,1
22874,1104,1,1,1,1,0,1,1,0
1866,716,3,0,1,0,1,0,1,1
16520,230,8,1,1,0,1,0,1,0
58283,871,5,1,0,0,1,0,1,1
6059,381,6,1,1,0,0,1,1,0
1172,1276,12,0,0,1,1,1,1,1
940,903,3,1,1,0,0,0,1,1
575,454,9,1,1,0,1,1,1,1
92338,936,10,0,1,0,1,1,1,1
4368,1487,5,0,0,0,0,0,1,1
1199,1033,6,1,1,0,1,1,1,1
1176,794,8,0,0,1,1,1,1,1
1955,1149,4,0,0,0,0,1,1,1
19189,341,12,0,1,0,1,0,1,1
224,899,6,1,1,0,1,0,1,0
84286,1479,5,1,1,1,1,1,1,1
309,1181,1,0,1,1,0,1,1,1
6764,1005,4,1,0,1,0,1,1,0
7642,82,3,1,1,1,0,0,1,0
1362,820,6,0,0,1,1,1,1,1
53854,61,9,0,0,1,1,0,1,1
3721,792,4,1,0,0,0,1,1,0
286,937,10,0,1,0,0,1,1,1
13745,563,10,1,1,1,0,0,1,0
53429,414,8,1,1,1,0,0,1,1
5867,787,11,0,0,1,1,0,1,1
23982,752,8,0,0,0,0,1,1,1
9558,1267,6,1,1,0,1,0,1,0
8219,290,3,0,0,0,0,1,1,1
93281,148,12,1,0,1,1,0,1,0
67100,1187,3,0,0,0,0,1,1,1
8516,119,3,0,0,0,1,1,1,1
80854,1329,9,0,1,1,1,0,1,1
98459,418,10,1,1,1,0,1,1,1
2532,440,7,1,0,1,0,0,1,0
6037,920,12,0,1,1,1,1,1,1
6488,553,5,0,1,1,0,1,1,1
801,642,7,1,0,0,1,0,1,1
3897,1484,3,1,0,1,1,1,1,0
1583,619,3,1,1,1,1,1,1,0
9830,1215,2,0,1,1,0,1,1,1
8917,1082,7,0,0,0,0,1,1,1
8811,350,4,1,0,0,1,0,1,0
